"id_docente";"nome";"titulo";"tipo";"issn_ou_sigla";"nome_local";"ano";"qualis";"natureza";"percentile_ou_h5";"autores";"doi"
33;Alexandre César Muniz de Oliveira;"2-Opt Population Training for Minimization of Open Stack Problem";TRABALHO-EM-EVENTOS;-;XVI Brazilian Symposium on Artificial Intelligence (SBIA2002) - Advances in Artificial Intelligence - Lecture Notes in Artificial Intelligence;2002;SQ;INTERNACIONAL;;"Alexandre César Muniz de Oliveira;Luiz Antonio Nogueira Lorena;";""
33;Alexandre César Muniz de Oliveira;Algoritmos Evolutivos para Problemas de Otimização Numérica com Restrições;TRABALHO-EM-EVENTOS;-;I Workshop dos Cursos de Computação Aplicada (WorCAP) - I Workshop dos Cursos de Computação Aplicada;2001;SQ;NAO_INFORMADO;;"Alexandre César Muniz de Oliveira;Luiz Antonio Nogueira Lorena;";""
33;Alexandre César Muniz de Oliveira;A Constructive Approach for Linear Gate Assignment Problem.;TRABALHO-EM-EVENTOS;-;III Encontro Nacional de Inteligência Artificial (ENIA) - III Encontro Nacional de Inteligência Artificial (ENIA).;2001;SQ;NACIONAL;;"Alexandre César Muniz de Oliveira;Luiz Antonio Nogueira Lorena;";""
33;Alexandre César Muniz de Oliveira;Constructive Genetic Algorithm for Linear Gate Assignment Problem.;TRABALHO-EM-EVENTOS;GECCO;Genetic and Evolutionary Computation Conference (GECCO-2001) - Genetic and Evolutionary Computation Conference;2001;A1;INTERNACIONAL;;"Alexandre César Muniz de Oliveira;Luiz Antonio Nogueira Lorena;";""
39;André Castelo Branco Soares;Physical Layer-Aware Circuit Reallocation to Prevent Request Blocking in Elastic Optical Networks;TRABALHO-EM-EVENTOS;-;Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos - Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos 2023;2023;SQ;NACIONAL;;"Francisco Airton Silva;Glauber Dias Gonçalves;Iure de Sousa Fé;Leonel Feitosa Correia;André Castelo Branco Soares;";""
39;André Castelo Branco Soares;Um estudo comparativo do comportamento ocular de estudantes no ensino presencial e on-line;TRABALHO-EM-EVENTOS;-;Simpósio Brasileiro de Informática na Educação - XXXIII Simpósio Brasileiro de Informática na Educação;2022;SQ;NACIONAL;;"Rafael Cunha;André Castelo Branco Soares;Kelson Aires;";"10.5753/sbie.2022.224813"
39;André Castelo Branco Soares;Gaze Estimation em Atividades de Ensino Digitais Utilizando CNN e Webcam;TRABALHO-EM-EVENTOS;-;Simpósio Brasileiro de Informática na Educação - XXXIII Simpósio Brasileiro de Informática na Educação;2022;SQ;NACIONAL;;"Jordão Frazão;Tardelly Cavalcante;Priscila Benitez;Kelson Aires;André Castelo Branco Soares;";"10.5753/sbie.2022.225792"
39;André Castelo Branco Soares;Algoritmo Baseado em Aprendizado de Máquina para Alocação de Núcleo em Redes Ópticas Elásticas com Multiplexação Espacial;TRABALHO-EM-EVENTOS;SBRC;Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos - Anais do XL Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC 2022);2022;A4;NACIONAL;;"LACERDA JR, JURANDIR C.;CARTAXO, ADOLFO V. T.;André Castelo Branco Soares;";"10.5753/sbrc.2022.221965"
39;André Castelo Branco Soares;Um Novo Algoritmo de Balanceamento Espectral Entre Grupos de Núcleos para Redes Ópticas Elásticas com Multiplexação por Divisão Espacial;TRABALHO-EM-EVENTOS;SBRC;Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos - Anais do XXXIX Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC 2021);2021;A4;NACIONAL;;"ARAUJO, PAULO E. R.;LACERDA JR, JURANDIR C.;André Castelo Branco Soares;";"10.5753/sbrc.2021.16760"
39;André Castelo Branco Soares;A spectrum spacing mechanism to enhance traffic grooming in elastic optical networks;ARTIGO-PUBLICADO;"1387974X";PHOTONIC NETWORK COMMUNICATIONS;2021;A3;COMPLETO;64;"SANTOS, IALLEN G. S.;MONTEIRO, JOSÉ A. SURUAGY;André Castelo Branco Soares;FONTINELLE, ALEXANDRE C.;CAMPELO, DIVANILSON R.;";"10.1007/s11107-021-00943-x"
39;André Castelo Branco Soares;IoT Sensor Networks in Smart Buildings: A Performance Assessment Using Queuing Models;ARTIGO-PUBLICADO;"14248220";SENSORS;2021;A2;COMPLETO;87;"SANTOS, BRENA;André Castelo Branco Soares;NGUYEN, TUAN-ANH;MIN, DUG-KI;LEE, JAE-WOO;SILVA, FRANCISCO-AIRTON;";"10.3390/s21165660"
39;André Castelo Branco Soares;Smart Traffic Control in Vehicle Ad-Hoc Networks: A Systematic Literature Review;ARTIGO-PUBLICADO;"10689605";INTERNATIONAL JOURNAL OF WIRELESS INFORMATION NETWORKS;2021;A3;COMPLETO;65;"CUNHA, BENEDITO;BRITO, CARLOS;ARAÚJO, GABRIEL;SOUSA, RAYNER;André Castelo Branco Soares;SILVA, FRANCISCO AIRTON;";"10.1007/s10776-021-00517-8"
39;André Castelo Branco Soares;Performance evaluation of smart cooperative traffic lights in VANETs;ARTIGO-PUBLICADO;"17427185";INTERNATIONAL JOURNAL OF COMPUTATIONAL SCIENCE AND ENGINEERING;2021;A4;COMPLETO;59;"André Castelo Branco Soares;SILVA, FRANCISCO AIRTON;GONÇALVES, GLAUBER;RODRIGUES, LAÉCIO;NETO, FIRMINO;";"10.1504/IJCSE.2021.10038388"
39;André Castelo Branco Soares;A New Low-Cost LoRaWAN Power Switch for Smart Farm Applications;TRABALHO-EM-EVENTOS;SMC;"2021 IEEE International Conference on Systems, Man, and Cybernetics (SMC) - 2021 IEEE International Conference on Systems, Man, and Cybernetics (SMC)";2021;A2;INTERNACIONAL;;"SILVEIRA, JOCINES D. F.;DA S. VELOSO, ARTUR F.;DOS REIS JUNIOR, JOSE V.;SOARES, ANDRE C. B.;Ricardo de Andrade Lira Rabêlo;";"10.1109/SMC52423.2021.9659076"
39;André Castelo Branco Soares;RASTREIO OCULAR E EXPRESSÕES FACIAIS: ANÁLISE DO CONTROLE ATENCIONAL;TRABALHO-EM-EVENTOS;-;Congresso Brasileiro de Educação Especial - Anais do IX Congresso Brasileiro de Educação Especial;2021;SQ;NACIONAL;;"Guilherme Trindade Tomaz;Jordão Frazão;André Castelo Branco Soares;Priscila Benitez;";""
39;André Castelo Branco Soares;AVALIAÇÃO DE COMPORTAMENTO MATEMÁTICO E CALIBRAÇÃO OCULAR REMOTA;TRABALHO-EM-EVENTOS;-;Congresso Brasileiro de Educação Especial - Anais do IX Congresso Brasileiro de Educação Especial;2021;SQ;NACIONAL;;"Thainá Letícia Dourado Moura;Tardelly Cavalcante;André Castelo Branco Soares;Priscila Benitez;";""
39;André Castelo Branco Soares;Ambiente de Acompanhamento e Controle de Avaliação de Aprendizado em Plataforma de Ensino Virtual;TRABALHO-EM-EVENTOS;SBIE;Simpósio Brasileiro de Informática na Educação - Anais do XXXII Simpósio Brasileiro de Informática na Educação (SBIE 2021);2021;A3;NACIONAL;;"PACHECO, WELLINGTON;DEMES, MARTONY;DIAS, JAMES DA L.;CAVALCANTE, TARDELLY;André Castelo Branco Soares;FRAZÃO, JORDÃO;PAIVA, ANSELMO;";"10.5753/sbie.2021.218349"
39;André Castelo Branco Soares;IRON: uma abordagem inteligente para roteamento em redes ópticas elásticas;TRABALHO-EM-EVENTOS;SBRC;Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos - Anais do XXXIX Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC 2021);2021;A4;NACIONAL;;"MONTEIRO, NECLYEUX;André Castelo Branco Soares;";"10.5753/sbrc.2021.16729"
39;André Castelo Branco Soares;Redes de sensores IoT em edifícios inteligentes: uma avaliação de desempenho usando modelos de filas;TRABALHO-EM-EVENTOS;-;Workshop em Desempenho de Sistemas Computacionais e de Comunicação - Anais do XX Workshop em Desempenho de Sistemas Computacionais e de Comunicação (WPerformance 2021);2021;SQ;NACIONAL;;"SANTOS, BRENA;SILVA, FRANCISCO AIRTON;André Castelo Branco Soares;";"10.5753/wperformance.2021.15720"
39;André Castelo Branco Soares;Um Algoritmo para Dimensionamento e Distribuição de BVTs em Redes Ópticas Elásticas;TRABALHO-EM-EVENTOS;SBRC;Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos - Anais do XXXIX Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC 2021);2021;A4;NACIONAL;;"SANTOS, IALLEN G. S.;André Castelo Branco Soares;MONTEIRO, JOSÉ A. SURUAGY;";"10.5753/sbrc.2021.16755"
39;André Castelo Branco Soares;Estratégia de Priorização para Alocação de Núcleo e Espectro em Redes Ópticas Elásticas SDM;TRABALHO-EM-EVENTOS;SBRC;Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos - Anais do XXXIX Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC 2021);2021;A4;NACIONAL;;"COSTA, ISMAEL A.;LACERDA JR, JURANDIR C.;André Castelo Branco Soares;";"10.5753/sbrc.2021.16726"
39;André Castelo Branco Soares;Um Novo Algoritmo Ciente de Crosstalk para Alocação de Núcleo e Espectro em Redes Ópticas Elásticas Multi-Núcleos;TRABALHO-EM-EVENTOS;-;Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos - XXXIX Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos;2021;SQ;NACIONAL;;"Jurandir Lacerda Júnior;Adolfo Cartaxo;André Castelo Branco Soares;";"10.5753/sbrc.2021.16759"
39;André Castelo Branco Soares;Algoritmo de Balanceamento Inter-Núcleos para Redes Ópticas Elásticas com Multiplexação por Divisão Espacial;TRABALHO-EM-EVENTOS;SBRC;Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos - Anais XXXVIII Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC 2020);2020;A4;NACIONAL;;"LACERDA JÚNIOR, JURANDIR CAVALCANTE;FONTINELE, ALEXANDRE CARDOSO;SANTOS, IALLEN  GÁBIO DE SOUSA;LEÃO, ERICO MENESES;CAMPELO, DIVANILSON RODRIGO DE SOUSA;José Augusto Suruagy Monteiro;André Castelo Branco Soares;";"10.5753/sbrc.2020.12306"
39;André Castelo Branco Soares;Alocação de Banda de Guarda Adaptativa Utilizando Redes Neurais Multi Layer Perceptron em Redes Ópticas Elásticas;TRABALHO-EM-EVENTOS;SBRC;Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos - Anais XXXVIII Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC 2020);2020;A4;NACIONAL;;"MONTEIRO, NECLYEUX;JUNIOR, WILSON;FONTINELE, ALEXANDRE;CAMPELO, DIVANILSON;PAIVA, ANSELMO;Ricardo de Andrade Lira Rabêlo;SOARES, ANDRÉ;";"10.5753/sbrc.2020.12324"
39;André Castelo Branco Soares;Software mTEA: do Desenho Computacional à Aplicação por Profissionais com Estudantes com Autismo;ARTIGO-PUBLICADO;"14136538";REVISTA BRASILEIRA DE EDUCAÇÃO ESPECIAL;2020;SQ;COMPLETO;;"SILVA, MARTONY DEMES DA;André Castelo Branco Soares;BENITEZ, PRISCILA;";"10.1590/s1413-65382620000100004"
39;André Castelo Branco Soares;Dynamic Reconfiguration of Cluster-Tree Wireless Sensor Networks to Handle Communication Overloads in Disaster-Related Situations;ARTIGO-PUBLICADO;"14248220";SENSORS;2020;A2;COMPLETO;87;"LINO, MIGUEL;LEÃO, ERICO;André Castelo Branco Soares;MONTEZ, CARLOS;VASQUES, FRANCISCO;MORAES, RICARDO;";"10.3390/s20174707"
39;André Castelo Branco Soares;Eye tracking como estratégia educacional inclusiva: avaliação com estudantes com autismo;ARTIGO-PUBLICADO;"23176121";Revista Brasileira de Informática na Educação (RBIE);2020;SQ;COMPLETO;;"CAVALCANTE, TARDELLY DE ARAÚJO;SOARES, JORDÃO FRAZÃO;PAIVA, ANSELMO;MAIA, IVANA;BENITEZ, PRISCILA;André Castelo Branco Soares;";"10.5753/rbie.2020.28.0.1181"
39;André Castelo Branco Soares;Dedicated Protection Considering Physical Layer Impairments in Elastic Optical Networks;TRABALHO-EM-EVENTOS;NETWORKS;"2020 22nd International Conference on Transparent Optical Networks (ICTON) - 2020 22nd International Conference on Transparent Optical Networks (ICTON)";2020;B2;INTERNACIONAL;;"LACERDA, JURANDIR;FONTINELE, ALEXANDRE;CAMPELO, DIVANILSON;André Castelo Branco Soares;";"10.1109/icton51198.2020.9203206"
39;André Castelo Branco Soares;An Adaptive Guard Band Selection based on Convolutional Neural Network;TRABALHO-EM-EVENTOS;SMC;"2020 IEEE International Conference on Systems, Man, and Cybernetics (SMC) - 2020 IEEE International Conference on Systems, Man, and Cybernetics (SMC)";2020;A2;INTERNACIONAL;;"RODRIGUES, WILSON LEAL;SOUSA MONTEIRO, NECLYEUX;SILVA BORGES, FABBIO ANDERSON;Ricardo de Andrade Lira Rabêlo;BRANCO SOARES, ANDRE CASTELO;";"10.1109/SMC42975.2020.9283197"
39;André Castelo Branco Soares;Circuit Interference Reduction - Minimum Allocation Slots: New Algorithm for Solution IA-RMLSA Problem in Elastic Optical Network;TRABALHO-EM-EVENTOS;SMC;"2020 IEEE International Conference on Systems, Man, and Cybernetics (SMC) - 2020 IEEE International Conference on Systems, Man, and Cybernetics (SMC)";2020;A2;INTERNACIONAL;;"BARBOSA, ENIO L. V.;ARAUJO, SELLES;FONTINELE, ALEXANDRE;DOS REIS, JOSE V.;LEAO, ERICO M.;André Castelo Branco Soares;";"10.1109/smc42975.2020.9283213"
39;André Castelo Branco Soares;Avaliação de Desempenho de uma Arquitetura VANET com Semáforos Inteligentes Cooperativos;TRABALHO-EM-EVENTOS;WGRS;Workshop de Gerência e Operação de Redes e Serviços (WGRS) - XXXVIII Workshop de Gerência e Operação de Redes e Serviços (WGRS);2020;B4;NAO_INFORMADO;;"Firmino Azevedo Neto;Laécio Andrade Rodrigues;Glauber Dias Gonçalves;André Castelo Branco Soares;Francisco Airton Silva;";"10.5753/wgrs.2020.12448"
39;André Castelo Branco Soares;Provision of adaptive guard band in elastic optical networks;ARTIGO-PUBLICADO;"18690238";JOURNAL OF INTERNET SERVICES AND APPLICATIONS;2020;SQ;COMPLETO;;"MONTEIRO, NECLYEUX S.;FONTINELE, ALEXANDRE C.;CAMPELO, DIVANILSON R.;André Castelo Branco Soares;";"10.1186/s13174-020-00126-3"
39;André Castelo Branco Soares;Novo Algoritmo para Atribuição de Potência por Circuito em Redes Ópticas Elásticas;TRABALHO-EM-EVENTOS;SBRC;Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos - Anais XXXVIII Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC 2020);2020;A4;NACIONAL;;"FONTINELE, ALEXANDRE CARDOSO;SANTOS, IALLEN GÁBIO DE SOUSA;LACERDA JÚNIOR, JURANDIR CAVALCANTE;André Castelo Branco Soares;CARTAXO, ADOLFO DA VISITAÇÃO TREGEIRA;CAMPELO, DIVANILSON RODRIGO DE SOUSA;";"10.5753/sbrc.2020.12309"
39;André Castelo Branco Soares;;LIVRO-PUBLICADO-OU-ORGANIZADO;-;null - ;2019;SQ;;;"Glauber Dias Gonçalves;DEBORAH MARIA VIEIRA MAGALHAES;Flavio Henrique Duarte de Araujo;SILVA, ROMUERE R.V.;";""
39;André Castelo Branco Soares;Novo Algoritmo para Provisão de Banda de Guarda Adaptativa em Redes Ópticas Elásticas;TRABALHO-EM-EVENTOS;SBRC;XXXVII Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos - Anais do XXXVII Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC 2019);2019;A4;NACIONAL;;"André Castelo Branco Soares;MONTEIRO, NECLYEUX S;SANTOS, IALLEN GÁBIO SOUSA;OLIVEIRA, ANTONIO COSTA DE;CAMPELO, DIVANILSON R.;FONTINELE, ALEXANDRE CARDOSO;";"10.5753/sbrc.2019.7368"
39;André Castelo Branco Soares;Um mecanismo para potencialização da agregação de tráfego em redes ópticas elásticas;TRABALHO-EM-EVENTOS;SBRC;XXXVII Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos - Anais do XXXVII Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC 2019);2019;A4;NACIONAL;;"HIAGO, LUCAS;FONTINELE, ALEXANDRE CARDOSO;CAMPELO, DIVANILSON R.;SURUAGY MONTEIRO, JOSÉ AUGUSTO;André Castelo Branco Soares;SANTOS, IALLEN GÁBIO SOUSA;";"10.5753/sbrc.2019.7369"
39;André Castelo Branco Soares;Controle Adaptativo de Semáforo com Pelotões Veiculares Mais Acurados;TRABALHO-EM-EVENTOS;SBRC;Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos - Anais do XXXVII Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC 2019);2019;A4;NACIONAL;;"SILVA, ARINALDO LOPES DA;André Castelo Branco Soares;";"10.5753/sbrc.2019.7422"
39;André Castelo Branco Soares;GeOASDVN: Um protocolo geocast ciente de obstáculos baseado em Redes Veiculares Definidas por Software;TRABALHO-EM-EVENTOS;SBRC;Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos - Anais do XXXVII Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC 2019);2019;A4;NACIONAL;;"DA COSTA, FELIPE SARAIVA;SOARES DE SOUSA, RONIEL;André Castelo Branco Soares;LOUREIRO, ANTONIO A. F.;VIEIRA, LUIZ FILIPE M.;";"10.5753/sbrc.2019.7424"
39;André Castelo Branco Soares;An Efficient Mechanism to Improve Convergecast Traffic in Cluster-tree Wireless Sensor Networks Based on IEEE 802.15.4;TRABALHO-EM-EVENTOS;IECON;IECON 2019  45th Annual Conference of the IEEE Industrial Electronics Society - IECON 2019 - 45th Annual Conference of the IEEE Industrial Electronics Society;2019;A2;INTERNACIONAL;;"LINO, MIGUEL;VASCONCELOS, VITOR;IAN, ALVARO;LEAO, ERICO;André Castelo Branco Soares;MONTEZ, CARLOS;";"10.1109/IECON.2019.8927736"
39;André Castelo Branco Soares;Eye Tracking como Estratégia de Ensino e Avaliação na Educação Inclusiva: Aplicação com Alunos com Autismo;TRABALHO-EM-EVENTOS;-;Simpósio Brasileiro de Informática na Educação - Simpósio Brasileiro de Informática na Educação 2019;2019;SQ;NACIONAL;;"Tardelly Cavalcante;Jordão Frazão;Ivana Márcia Maia;Anselmo Paiva;Priscila Benitez;André Castelo Branco Soares;";""
39;André Castelo Branco Soares;Mecanismo Eficiente para Disseminação do Tráfego de Controle em Redes de Sensores Sem Fio Cluster-Tree baseadas no IEEE 802.15.4;TRABALHO-EM-EVENTOS;SBESC;IX Simpósio Brasileiro de Engenharia de Sistemas Computacionais (SBESC) - Anais Estendidos do Simpósio Brasileiro de Engenharia de Sistemas Computacionais (SBESC);2019;A4;NACIONAL;;"André Castelo Branco Soares;LINO, MIGUEL;LEÃO, ERICO;MONTEZ, CARLOS;MORAES, RICARDO;VASCONCELOS, VITOR;VASQUES, FRANCISCO;";"10.5753/sbesc_estendido.2019.8628"
39;André Castelo Branco Soares;Regenerator Assignment with circuit invigorating;ARTIGO-PUBLICADO;"15734277";Optical Switching and Networking;2019;A3;COMPLETO;68;"BRASILEIRO, ÍTALO;VALDEMIR, JOSÉ;André Castelo Branco Soares;";"10.1016/j.osn.2019.06.001"
39;André Castelo Branco Soares;Aplicação de ferramentas computacionais para o desenvolvimento do ensino de crianças com autismo: um Mapeamento Sistemático da Literatura;ARTIGO-PUBLICADO;"23176121";Revista Brasileira de Informática na Educação (RBIE);2019;SQ;COMPLETO;;"Martony Demes;André Castelo Branco Soares;Igo Coutinho Moura;";""
39;André Castelo Branco Soares;Circuit Reallocation Strategy Aware of the Physical Layer Effects for Elastic Optical Networks;TRABALHO-EM-EVENTOS;ISCC;"2018 IEEE Symposium on Computers and Communications (ISCC) - 2018 IEEE Symposium on Computers and Communications (ISCC)";2018;A2;INTERNACIONAL;;"ARAUJO, SELLES;André Castelo Branco Soares;FONTINELE, ALEXANDRE;CAMPELO, DIVANILSON R.;JENIOR, JOSE V. DOS REIS;BARBOSA, ENIO;";"10.1109/ISCC.2018.8538583"
39;André Castelo Branco Soares;New Solution based on Fuzzy System for the IA-RMLSA Problem in Elastic Optical Network;TRABALHO-EM-EVENTOS;FUZZ;"2018 IEEE International Conference on Fuzzy Systems (FUZZIEEE) - 2018 IEEE International Conference on Fuzzy Systems (FUZZ-IEEE)";2018;A3;INTERNACIONAL;;"BARBOSA, ENIO L. V.;SOARES, ANDRE;MACHADO, VINICIUS P.;Ricardo de Andrade Lira Rabêlo;JUNIOR, JOSE V. DOS R.;";"10.1109/fuzz-ieee.2018.8491666"
39;André Castelo Branco Soares;Alocação de Espectro com Redução de Interferências entre Circuitos em Redes Ópticas Elásticas;TRABALHO-EM-EVENTOS;SBRC;Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos - SBRC 2018;2018;A4;NAO_INFORMADO;;"Alexandre Cardoso Fontinele;Iallen Gábio de Sousa Santos;Jurandir Lacerda Júnior;André Castelo Branco Soares;José Augusto Suruagy Monteiro;Divanilson Campelo;";""
39;André Castelo Branco Soares;Realocação de Circuitos para Redução de Bloqueio por Camada Física nas Redes Ópticas Elásticas.;TRABALHO-EM-EVENTOS;SBRC;Simpósio  Brasileiro de Redes de Computadores e Sistemas Distribuídos - SBRC 2018;2018;A4;NACIONAL;;"Selles Araujo;Enio Luciano V. Barbosa;José Valdemir dos Reis Júnior;André Castelo Branco Soares;";""
39;André Castelo Branco Soares;Geo-SDVN: A Geocast Protocol for Software Defined Vehicular Networks;TRABALHO-EM-EVENTOS;ICC;"2018 IEEE International Conference on Communications (ICC 2018) - 2018 IEEE International Conference on Communications (ICC)";2018;A1;INTERNACIONAL;;"DE SOUSA, RONIEL S.;DA COSTA, FELIPE S.;André Castelo Branco Soares;VIEIRA, LUIZ F. M.;LOUREIRO, ANTONIO A. F.;";"10.1109/icc.2018.8422755"
39;André Castelo Branco Soares;Proteção Dedicada para Redes Ópticas Elásticas Considerando Efeitos de Camada Física;TRABALHO-EM-EVENTOS;-;Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos - XXXV Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos;2017;SQ;NACIONAL;;"Jurandir Lacerda Júnior;Alexandre Cardoso Fontinele;Divanilson Campelo;André Castelo Branco Soares;";""
39;André Castelo Branco Soares;Algoritmo de roteamento com balanceamento de carga adaptado a redes ópticas elásticas;ARTIGO-PUBLICADO;"21766649";REVISTA BRASILEIRA DE COMPUTAÇÃO APLICADA;2017;B3;COMPLETO;;"Italo Barbosa Brasileiro;José Valdemir Júnior;André Castelo Branco Soares;";"10.5335/rbca.v9i1.6549"
39;André Castelo Branco Soares;Um Protocolo Geocast para Redes Veiculares Definidas Por Software;TRABALHO-EM-EVENTOS;-;Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos - XXXV Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos;2017;SQ;NACIONAL;;"Roniel Soares;Felipe Saraiva;Luiz Filipe Vieira;André Castelo Branco Soares;Antonio Alfredo Ferreira Loureiro;";""
39;André Castelo Branco Soares;Evaluating the applicability of bandwidth allocation models for EON slot allocation;TRABALHO-EM-EVENTOS;NETWORKS;"2017 IEEE International Conference on Advanced Networks and Telecommunications Systems (ANTS) - 2017 IEEE International Conference on Advanced Networks and Telecommunications Systems (ANTS)";2017;B2;INTERNACIONAL;;"DURAES, GILVAN M.;FONTINELE, ALEXANDRE C.;André Castelo Branco Soares;REALE, RAFAEL F.;BEZERRA, ROMILDO;MARTINS, JOBERTO S. B.;";"10.1109/ANTS.2017.8384163"
