"id_docente";"nome";"tipo";"titulo";"ano";"financiadora";"outras_informacoes";"autores"
53;Guilherme Amaral Avelino;PARECER;Revisor de artigos do ESEM - ACM/IEEE International Symposium on Empirical Software Engineering and Measurement;2019;"";"Finalidade: ; ";"Guilherme Amaral Avelino;"
53;Guilherme Amaral Avelino;PARECER;Membro do Comitê de Programa do ITNG - International Conference on Information Technology: New Generations;2019;"";"Finalidade: ; ";"Guilherme Amaral Avelino;"
53;Guilherme Amaral Avelino;PARECER;Membro do Comitê de Programa do VEM - Workshop on Software Visualization, Evolution and Maintenance;2019;"";"Finalidade: ; ";"Guilherme Amaral Avelino;"
53;Guilherme Amaral Avelino;PARECER;Revisor de artigos do SANER - IEEE International Conference on Software Analysis, Evolution and Reengineering;2019;"";"Finalidade: ; ";"Guilherme Amaral Avelino;"
53;Guilherme Amaral Avelino;PARECER;Membro do Comitê de Programa do ERCEMAPI - Escola Regional de Computação Ceará, Maranhão, Piauí;2019;"";"Finalidade: ; ";"Guilherme Amaral Avelino;"
53;Guilherme Amaral Avelino;PARECER;Membro do Comitê de Programa do ERCAS-PI - Escola Regional de Computação Aplicada a Saúde;2019;"";"Finalidade: ; ";"Guilherme Amaral Avelino;"
53;Guilherme Amaral Avelino;PARECER;Membro do Comitê de Programa do ENUCOMPI - Encontro Unificado de Computação;2018;"";"Finalidade: ; ";"Guilherme Amaral Avelino;"
53;Guilherme Amaral Avelino;CONGRESSO;Who Can Maintain this Code? Assessing the Effectiveness of Repository-Mining Techniques for Identifying Software Maintainers;2018;SBC;"Nome do Evento: Simpósio Brasileiro de Engenharia de Software (SBES); Local da Apresentação: ICMC/USP; Cidade da Apresentação: São Carlos; ";"Guilherme Amaral Avelino;PETRILLO, FABIO;Marco Tulio Valente;PASSOS, LEONARDO;Guilherme Amaral Avelino;"
53;Guilherme Amaral Avelino;PARECER;Membro do Comitê de Programa do ERIPI - Escola Regional de Informática do Piauí;2018;"";"Finalidade: ; ";"Guilherme Amaral Avelino;"
53;Guilherme Amaral Avelino;PARECER;Membro do Comitê de Programa do CITT - International Conference on Technology Trends;2017;"";"Finalidade: ; ";"Guilherme Amaral Avelino;"
53;Guilherme Amaral Avelino;SOFTWARE;Truck Factor;2016;CNPQ, UFPI, UFMG;"Finalidade: Estimar truck factors; Plataforma: Java; Ambiente: Ferramentas de suporte ao desenvolv. de sistemas; ";""
53;Guilherme Amaral Avelino;SOFTWARE;VacationTrip;2007;Universidade Federal de Pernambuco;"Finalidade: Jogo desenvolvido em disciplina do mestrado; Plataforma: J2ME; Ambiente: ; ";"Guilherme Amaral Avelino;Vinicius Pádua;Daniel Heniques;Rafael Amorin;"
38;Ivan Saraiva Silva;SOFTWARE;MIC-UFPI - Educational-oriented Implementation of MIC Processor;2023;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512023000856-7; Data Depósito: 27032023; Depositante: Universidade Federal do Piauí; Titular: ; ";""
38;Ivan Saraiva Silva;SOFTWARE;CODEP - Compact Open-source Didactic Educational-Oriented Processor;2023;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512023000857-5; Data Depósito: 27032023; Depositante: Universidade Federal do Piauí; Titular: ; ";""
38;Ivan Saraiva Silva;SOFTWARE;COMETA  16 - Computer for Every Task Architecture;2023;Universidade Federal do Piauí;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512023000286-0; Data Depósito: 06022023; Depositante: ICARO GABRIEL DE ARAUJO SILVA;FABIO ANDERSON CARVALHO SILVA;NIVALDO NOGUEIRA PARANAGUÁ SANTOS E SILVA;ANTONIO GERALDO REGO JUNIOR;Universidade Federal do Piauí; Titular: ; ";""
38;Ivan Saraiva Silva;CONGRESSO;"33&#691;&#7496; Symposium on Integrated Circuits and Systems Design";2020;Sociedade Brasileira de Computação;"Local: Virtual devido a COVID-19; Cidade: Campinas - SP; Duração: 1; ";"Jacobus Swart;Ivan Saraiva Silva;Fernando Gehm Moraes;"
38;Ivan Saraiva Silva;CONGRESSO;"32sd Symposium on Integrated Circuits and Systems Design";2019;Sociedade Brasileira de Computação;"Local: Brasil; Cidade: São Paulo; Duração: 1; ";"João Martino;Marcelo Lubaszewski;Sergio Bampi;Ivan Saraiva Silva;"
38;Ivan Saraiva Silva;SOFTWARE;PLATAFORMA ARACHNOC;2018;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512018051566-5; Data Depósito: 25092018; Depositante: Universidade Federal do Piauí; Titular: ; ";""
38;Ivan Saraiva Silva;SOFTWARE;Plataforma METAL;2018;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512018051585-1; Data Depósito: 25092018; Depositante: Universidade Federal do Piauí; Titular: ; ";""
38;Ivan Saraiva Silva;CONGRESSO;"31st Symposium on Integrated Circuits and Systems Design";2018;Sociedade Brasileira de Computação;"Local: Brasil; Cidade: Bento Gonçalves; Duração: 1; ";"Luciano Volcan Agostini;José Luis Almada Güntzel;Bruno Zatt;Ivan Saraiva Silva;"
38;Ivan Saraiva Silva;SOFTWARE;BIBLIOTECAS OPENCL PARA AS ARQUITETURAS MANYCORE METAL E ARACHNOC;2018;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512018051589-4; Data Depósito: 25092018; Depositante: Universidade Federal do Piauí; Titular: ; ";""
38;Ivan Saraiva Silva;SOFTWARE;(Registro solicitado ao NINTEC em 23/01/2017) Plataforma METAL;2017;Universidade Federal do Piauí;"Finalidade: Plataforma manycore dotado de 65 (sessenta e cinco) núcleos de processamento, sendo um núcleo mestre e sessenta e quatro núcleos escravos; Plataforma: SystemC; Ambiente: Simulação e modelaem|Ferramentas de suporte ao desenvolv. de sistemas; ";""
38;Ivan Saraiva Silva;SOFTWARE;(Registro solicitado ao NINTEC em 23/01/2017) Didactic Processor for Computer Architecture Education;2017;Universidade Federal do Piauí;"Finalidade: Modelo de microprocessador descrito em linguagem de descrição de hardware utilizável em ensino de arquitetura de computadores; Plataforma: VHDL; Ambiente: Ferramenta de apoio|Simulação e modelaem; ";""
38;Ivan Saraiva Silva;CONGRESSO;"30th Symposium on Integrated Circuits and Systems Design";2017;Sociedade Brasileira de Computação;"Local: Brasil; Cidade: Fortaleza; Duração: 1; ";"Jarbas A.N. Silveira;César Marcon;Ivan Saraiva Silva;"
38;Ivan Saraiva Silva;SOFTWARE;(Registro solicitado ao NINTEC em 23/01/2017) Bibliotecas OpenCL para as Arquiteturas Manycore METAL e ArachNoC;2017;Universidade federal do Piauí;"Finalidade: A biblioteca implementa duas especificações do padrão OpenCL, voltadas para o desenvolvimento de software em alto nível para as arquiteturas METAL (ManycorE PlaTform Adapted to OpenCL) e ArachNoC (Arachnid NoC); Plataforma: C, C++; Ambiente: Bibliotecas de rotinas (´Libraries´); ";""
38;Ivan Saraiva Silva;SOFTWARE;(Registro solicitado ao NINTEC em 23/01/2017) Plataforma ArachNoC;2017;Universidade Federal do Piauí;"Finalidade: implementa um processador manycore dotado de 09 (nove) nós multicore concectados por meio de uma rede em chip; Plataforma: SystemC; Ambiente: Simulação e modelaem|Apoio à programação; ";"Ivan Saraiva Silva;"
38;Ivan Saraiva Silva;CONGRESSO;"29th Symposium on Integrated Circuits and Systems Design";2016;Sociedade Brasileira de Computação;"Local: Brasil; Cidade: Belo Horizonte; Duração: 1; ";"Davies William de Lima Monteiro;Frank Sill Torres;Ivan Saraiva Silva;"
38;Ivan Saraiva Silva;SOFTWARE;IPNoSys II Packet Generatior;2014;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512014001140-2; Data Depósito: 24092014; Depositante: Universidade Federal do Piauí; Titular: ; ";""
38;Ivan Saraiva Silva;SOFTWARE;uVMP - A&A;2014;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512014001144-5; Data Depósito: 24092014; Depositante: Universidade Federal do Piauí; Titular: ; ";""
38;Ivan Saraiva Silva;SOFTWARE;uVMP-A&A - UFPI's Virtualizable Platform -Assembly & Assemblr;2013;UFPI;"Finalidade: Ambiente de desenvolvimento de aplicações para a plataforma uVMP-SSC; Plataforma: PHP; Ambiente: Apoio à programação|Pré-Compilador|Ferramentas de suporte ao desenvolv. de sistemas; ";""
38;Ivan Saraiva Silva;CURSO-DE-CURTA-DURACAO-MINISTRADO;Arquiteturas de Computadores;2013;Universidade Estadual do Ceará;"Participação dos autores: DOCENTE; Local do Curso: Universidade Estadual do Ceará; Cidade: Fortaleza; Duração: 40; ";"Ivan Saraiva Silva;"
38;Ivan Saraiva Silva;SOFTWARE;IPNoSys II Packet Generator;2013;UFPI;"Finalidade: Ferramenta de geração de aplicações para a plataforma IPNoSys II; Plataforma: Java; Ambiente: Apoio à programação|Ferramentas de suporte ao desenvolv. de sistemas; ";""
38;Ivan Saraiva Silva;SOFTWARE;Simulador Sintetizável do Microprocessador MIPS 32 BITS;2012;UFPI;"Finalidade: Prover um componente de hardware para pesquisa em arquiteturas multi-core ou multiprocessadas; Plataforma: PC; Ambiente: Quartus II e ModelSim; ";"Ivan Saraiva Silva;Ramon Santos Nepomuceno;Laysson Oliveira Luz;"
38;Ivan Saraiva Silva;SOFTWARE;UVMP-SSC - UFPI`S VIRTUALIZABLE MULTI-CORE PROCESSOR;2012;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512013000693-7; Data Depósito: 20122012; Depositante: Universidade Federal do Piauí; Titular: ; ";""
38;Ivan Saraiva Silva;SOFTWARE;Ambiente de Desenvolvimento e Geração de Código para Processador Embarcado Multi-Core;2012;UFPI;"Finalidade: Prover um ambiente de desenvolvimento e geração de código para processadores multi-core; Plataforma: PC; Ambiente: Java; ";"Ivan Saraiva Silva;Eugenio Souza Carvalho;"
38;Ivan Saraiva Silva;SOFTWARE;Simulador Sintetizável em Linguagem VHDL de Processdor Multi-core de 16 bits;2011;UFPI;"Finalidade: Prover recursos para atividades didáticas para as disciplinas Circuitos Digitais e Arquitetura de Computadores; Plataforma: PC; Ambiente: Quartus II e ModelSim; ";"Ivan Saraiva Silva;Ramon Santos Nepomuceno;Milton Cesar Correa Segundo;Laysson Oliveira Luz;"
38;Ivan Saraiva Silva;CONGRESSO;"2009 International Conference on Field-Programmable Technology";2009;University of New South Wales;"Local: Australia; Cidade: Sydney; Duração: 1; ";"Oliver Diessel;Neil Bergmann;Lesley Shannon;Ivan Saraiva Silva;"
38;Ivan Saraiva Silva;PATENTE;SISTEMA INTEGRADO DE PROCESSAMENTO BASEADO EM REDES EM CHIP QUE NÃO FAZ USO DE PROCESSADORES DO TIPO VON NEUMANN;2009;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PRIVILEGIO_DE_INOVACAO_PI; Código: PI09252843; Data Depósito: 03042009; Depositante: Universidade Federal do Rio Grande do Norte; Titular: ; ";
38;Ivan Saraiva Silva;CONGRESSO;VIII Workshop em Sistemas Computacionais de Alto Desempenho;2007;Sociedade Brasileira de Computação;"Local: Brasil; Cidade: Gramado; Duração: 1; ";"Adenauer Corrêa Yamin;Ivan Saraiva Silva;Philippe Olivier Alexandre Navaux;"
38;Ivan Saraiva Silva;CURSO-DE-CURTA-DURACAO-MINISTRADO;Arquitetura de Processadores com Conjunto de Instrução Reconfigurável;2006;Sociedade Brasileira de Computação;"Participação dos autores: DOCENTE; Local do Curso: Minas Gerais; Cidade: Ouro Preto; Duração: 4; ";"Ivan Saraiva Silva;"
38;Ivan Saraiva Silva;Revisor de artigos para Congresso;Simposio Brasileiro de Engenharia de Software;2004;Sociedade Brasileira de Computação;"Finalidade: Revisor de artigo para congresso; Cidade: Brasilia; Local: Brasilia; ";"Ivan Saraiva Silva;"
38;Ivan Saraiva Silva;Membro de Comitê de Programa;"17 Symposium on Integrated Circuits and Systems Design";2004;Sociedade Brasileira de Computação;"Finalidade: Membro do Comitê de Programa; Cidade: Porto de Galinhas; Local: Porto de Galinhas; ";"Ivan Saraiva Silva;"
38;Ivan Saraiva Silva;Revisor de artigos para Congresso;"14th Field-Programmable Logic and its Applications";2004;IEEE;"Finalidade: Revisão de artigos para Congresso Internacional; Cidade: Lueven; Local: Lueven; ";"Ivan Saraiva Silva;"
38;Ivan Saraiva Silva;Membro de Comitê de Programa;Workshop em Sistemas Computacionais de Alto Desempenho;2004;Sociedade Brasileira de Computação;"Finalidade: membro do Comitê de Programa; Cidade: Foz do Iguaçu; Local: Foz do Iguaçu; ";"Ivan Saraiva Silva;"
38;Ivan Saraiva Silva;CONGRESSO;"17th Symposium on Integrated Circuits and Systems Design";2004;Sociedade Brasileira de Computação;"Local: Porto de Galinhas; Cidade: Porto de Galinhas; Duração: 1; ";"Ivan Saraiva Silva;Edna Natividade da Silva Barros;Flavio Rech Wagner;Frans Ramming;Luigi Carro;"
38;Ivan Saraiva Silva;CONGRESSO;II Worshop Técnico Científico do DIMAp;2003;Universidade Federal do Rio Grande do Norte;"Local: Universidade Federal do Rio Grande do Norte; Cidade: Natal; Duração: 1; ";"Ivan Saraiva Silva;André Maurício Cunha Campos;Tatiana Aires Tavares;Benjamin Rene Callejas Bedregal;Regivan Hugo Nunes Santiago;"
38;Ivan Saraiva Silva;CONGRESSO;I Students Forum in Microelectronics;2001;Sociedade Brasileira de Microeletrônica e Sociedade Brasileira de Computação;"Local: Goais - Brasil; Cidade: Pirenólolis; Duração: 1; ";"Renato Perez Ribas;Ivan Saraiva Silva;"
38;Ivan Saraiva Silva;CURSO-DE-CURTA-DURACAO-MINISTRADO;Arquiteturas Reconfiguráveis: Teoria e Prática;2001;Sociedade Brasileira de Computação;"Participação dos autores: DOCENTE; Local do Curso: Porto Alegre, Brasil; Cidade: Santa Maria; Duração: 4; ";"Ivan Saraiva Silva;"
38;Ivan Saraiva Silva;SOFTWARE;Plataforma F@MILIA;2000;Universidade Federal do Rio Grande do Norte e Universidade Potiguar;"Finalidade: Gerenciamento de atividades de saúde pública da família; Plataforma: Multiplataforma (acesso via WEB com navegador padrão); Ambiente: Linux; ";"Ivan Saraiva Silva;Edgard de Faria Corrêa;Heitor Galucio de Andrade Figueira;Kátia Maria Teixeira da Silva;"
38;Ivan Saraiva Silva;CONGRESSO;XII Simposium on Integrated Circuits and Systems Design;1999;SBC;"Local: Pirâmide Palace Hotel; Cidade: Natal; Duração: 1; ";"Ivan Saraiva Silva;Vladimir Castro Alves;Marcelo Lubaszewski;"
38;Ivan Saraiva Silva;SOFTWARE;SIC/XE Emulador Pro v1.0;1999;UFRN;"Finalidade: Ferramenta de auxilio ao ensino da disciplina software básico; Plataforma: ; Ambiente: ; ";"Ivan Saraiva Silva;Edney Sausa Arueira;Eric Tavares P Santos;Frederico Carvalho;"
38;Ivan Saraiva Silva;SOFTWARE;SAM - Sistema de Automação do Mestrado;1999;UFRN;"Finalidade: Software desenvolvido para suprir as necessidades do programa de pós-graduação em Sistemas e Computação da UFRN; Plataforma: ; Ambiente: ; ";"Ivan Saraiva Silva;Andréa Cynthia dos Santos;"
38;Ivan Saraiva Silva;CURSO-DE-CURTA-DURACAO-MINISTRADO;Arquitetura de Computadores e Paralelismo;1997;Sociedade Brasileira de Computação;"Participação dos autores: DOCENTE; Local do Curso: Pernanbuco, Brasil; Cidade: Recife; Duração: 4; ";"Ivan Saraiva Silva;Nádja Rogéria Araújo Cândido;"
38;Ivan Saraiva Silva;RELATORIO_TECNICO;Calcul de Similarité pour la Comparaison des Séquences d'acides Aminés: Une Solution VLSI;1994;U.P.M.C  - P. VI;"Finalidade: Divulgação de Resultados de Pesquisa em Andamento; ";"Ivan Saraiva Silva;Denis Archambaud;Jean Penne;"
46;João Carlos de Oliveira Souza;OUTRO;Impactos da pandemia na educação.;2020;Universidade Federal do Piauí;"Local: UFPI; Cidade: Teresina; Duração: 1; ";"João Carlos de Oliveira Souza;"
46;João Carlos de Oliveira Souza;CONGRESSO;III Encontro do PROFMAT do Piauí;2019;Universidade Federal do Piauí;"Local: UFPI; Cidade: Teresina; Duração: 1; ";"João Carlos de Oliveira Souza;ÍTALO DOWELL LIRA MELO;Valmária Ferraz;"
46;João Carlos de Oliveira Souza;OLIMPIADA;Olimpíada Piauiense de Matemática;2019;Universidade Federal do Piauí;"Local: Piauí; Cidade: ; Duração: ; ";"João Carlos de Oliveira Souza;ÍTALO DOWELL LIRA MELO;Pedro Jorge Sousa dos Santos;Newton Luis Santos;"
46;João Carlos de Oliveira Souza;CONGRESSO;Jornada Olímpica de Matemática;2019;Universidade Federal do Piauí;"Local: UFPI; Cidade: Teresina; Duração: 1; ";"João Carlos de Oliveira Souza;ÍTALO DOWELL LIRA MELO;Newton Luis Santos;Pedro Jorge Sousa dos Santos;"
46;João Carlos de Oliveira Souza;OUTRO;Escola de Verão PPGMAT UFPI 2018;2018;Universidade Federal do Piauí;"Local: Departamento de Matemática; Cidade: Teresina, PI; Duração: 7; ";"João Carlos de Oliveira Souza;Jefferson Cruz dos Santos Leite;José Francisco Alves de Oliveira;Newton Luis Santos;Paulo Alexandre de Araújo Sousa;"
46;João Carlos de Oliveira Souza;CONGRESSO;Workshop de Estatística do PROFMAT - UFPI;2017;Universidade Federal do Piauí;"Local: Departamento de Matemática; Cidade: Teresinda; Duração: 1; ";"João Carlos de Oliveira Souza;Valmária Rocha da Silva Ferraz;"
46;João Carlos de Oliveira Souza;CONGRESSO;Meeting on Geometric Analysis;2017;Universidade Federal do Piauí;"Local: Departamento de Matemática; Cidade: Teresina, PI; Duração: 1; ";"João Carlos de Oliveira Souza;José Francisco Alves de Oliveira;Leandro de Freitas Pessoa;Newton Luis Santos;Rondinelle Marcolino Batista;"
46;João Carlos de Oliveira Souza;CONGRESSO;Brazilian Workshop on Mathematical Programming;2015;Universidade Federal do Rio de Janeiro;"Local: ; Cidade: Cabo Frio, Rio de Janeiro; Duração: 1; ";"João Carlos de Oliveira Souza;João Xavier da Cruz Neto;Ronaldo Malheiros Gregório;Erik Alex Papa Quiroz;Sissy Souza;Nelson Maculan;Orizon Ferreira;"
46;João Carlos de Oliveira Souza;CONGRESSO;Workshop on Optimization and Monotone Operators on Manifolds;2014;Universidade Federal do Rio de Janeiro;"Local: Programa de Engenharia de Sistemas e Computação - PESC/COPPE; Cidade: Rio de Janeiro; Duração: 1; ";"João Carlos de Oliveira Souza;João Carlos de Oliveira Souza;João Carlos de Oliveira Souza;João Carlos de Oliveira Souza;João Carlos de Oliveira Souza;João Carlos de Oliveira Souza;João Carlos de Oliveira Souza;João Carlos de Oliveira Souza;João Carlos de Oliveira Souza;Paulo Roberto Oliveira;João Carlos de Oliveira Souza;Paulo Roberto Oliveira;João Carlos de Oliveira Souza;João Carlos de Oliveira Souza;Paulo Roberto Oliveira;Ronaldo Malheiros Gregório;Erik Alex Papa Quiroz;"
27;João Dallyson Sousa de Almeida;OUTRA;Membro do Comitê de Programa do Simpósio Brasileiro de Computação Aplicada à Saúde (SBCAS) 2023 - CTIC;2023;"";"Finalidade: ; ";"João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;OUTRA;Membro do Comitê de Programa do 36th IEEE International Symposium on Computer-Based Medical Systems (IEEE CBMS2023);2023;"";"Finalidade: ; ";"João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;OUTRA;Membro do Comitê de Programa do 18th International Joint Conference on Computer Vision, Imaging and Computer Graphics Theory and Applications (VISAPP 2023);2023;"";"Finalidade: ; ";"João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;OUTRA;Membro do Comitê de Programa do The Eighth International Conference on Advances in Signal, Image and Video Processing (SIGNAL 2023);2023;"";"Finalidade: ; ";"João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;PARECER;Membro do Comitê Externo do Programa Institucional de Bolsas de Iniciação em Desenvolvimento Tecnológico e Inovação - PIBITI 2022-2023 - UFPI;2022;"";"Finalidade: ; ";"João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;OUTRA;Membro do Comitê de Programa do The Seventh International Conference on Advances in Signal, Image and Video Processing (SIGNAL 2022);2022;"";"Finalidade: ; ";"João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;OUTRA;Membro do Comitê de Programa do EAI MobiHealth 2022;2022;"";"Finalidade: ; ";"João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;OUTRA;Membro do comitê de programa da X Escola Regional de Computação do Ceará, Maranhão e Piauí (ERCEMAPI 2022);2022;"";"Finalidade: Revisão de artigos; ";"João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;PARECER;Consultor Ad-hoc CHAMADA PIICT UFCA/FUNCAP/CNPQ;2022;"";"Finalidade: Avaliação de projeto PIBIC; ";"João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;OUTRA;Membro do comitê de Programa do 19th ACS/IEEE International Conference on Computer Systems and Applications (AICCSA 2022);2022;"";"Finalidade: Revisão de artigos; ";"João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;OUTRA;Revisão de artigo do IEEE SMC  2021;2021;"";"Finalidade: ; ";"João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;OUTRA;Membro do Comitê de Programa do The Sixth International Conference on Advances in Signal, Image and Video Processing (SIGNAL 2021);2021;"";"Finalidade: ; ";"João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;OUTRA;Consultor Externo no XIII SDTI: XIII Seminário de Desenvolvimento Tecnológico e Inovação - UFPI;2021;"";"Finalidade: ; ";"João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;OUTRA;Revisão de artigos do 28th International Conference on Systems, Signals and Image Processing, IWSSIP 2021;2021;"";"Finalidade: ; ";"João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;OUTRA;Membro do Comitê de Programa do Simpósio Brasileiro de Computação Aplicada à Saúde (SBCAS) 2021;2021;"";"Finalidade: ; ";"João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;OUTRA;Membro do comitê de programa da iX Escola Regional de Computação do Ceará, Maranhão e Piauí (ERCEMAPI 2020;2021;"";"Finalidade: ; ";"João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;OUTRA;Membro do Comitê de Programa da Escola Regional de Computação Aplicada à Saúde (ERCAS) 2021;2021;"";"Finalidade: ; ";"João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;SOFTWARE;SpinalTracking;2021;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512021003212-8; Data Depósito: 26072021; Depositante: Universidade Federal do Maranhão; Titular: ; ";""
27;João Dallyson Sousa de Almeida;SOFTWARE;SAUL (Sistema de Agrupamento de Unidades de Leitura);2021;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512021002623-3; Data Depósito: 22112021; Depositante: ; Titular: ; ";""
27;João Dallyson Sousa de Almeida;OUTRA;Membro do Comitê de Programa Local  do 27th International Conference on Systems, Signals and Image Processing (IWSSIP 2020);2020;"";"Finalidade: Publication Chairs; ";"João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;OUTRA;Avaliador do Comitê da Área de Ciências Tecnológicas no XXXII SEMIC - UFMA;2020;"";"Finalidade: ; ";"João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;OUTRA;Membro do Comitê de Programa do The Fifth International Conference on Advances in Signal, Image and Video Processing (SIGNAL 2020);2020;"";"Finalidade: ; ";"João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;OUTRA;Membro do comitê de programa da VII Escola Regional de Computação do Ceará, Maranhão e Piauí (ERCEMAPI 2020;2020;"";"Finalidade: ; ";"João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;PARECER;Revisão de artigos para a VIII Jornada Informática do Maranhão (eJIM 2020);2020;"";"Finalidade: ; ";"João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;SOFTWARE;SisHCo (Sistema de análise de hábito de consumo);2020;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512020002171-9; Data Depósito: 21092020; Depositante: ; Titular: ; ";""
27;João Dallyson Sousa de Almeida;OUTRA;Membro do Comitê de Programa do 14 Simpósio Brasileiro de Automação Inteligente (SBAI);2019;"";"Finalidade: ; ";"João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;Base de dados técnico-científica;Base de imagens de medida do diâmetro limbar;2019;Universidade Federal do Maranhão;"Finalidade: Base de imagens de medida do diâmetro limbar; Cidade: SAO LUIS; Local: Universidade Federal do Maranhão; ";"João Vitor Miranda Roma;João Dallyson Sousa de Almeida;JORGE ANTONIO MEIRELES TEIXEIRA;Geraldo Braz Junior;"
27;João Dallyson Sousa de Almeida;Base de dados técnico-científica;Base de vídeos de movimentos sacadicos para avaliação de paralisia do sexto nervo ocular.;2019;Universidade Federal do Maranhão;"Finalidade: Base de vídeos de movimentos sacadicos para avaliação de paralisia do sexto nervo ocular.; Cidade: ; Local: Universidade Federal do Maranhão; ";"Polyana B da Costa;João Dallyson Sousa de Almeida;JORGE ANTONIO MEIRELES TEIXEIRA;Geraldo Braz Junior;Anselmo Cardoso de Paiva;"
27;João Dallyson Sousa de Almeida;PARECER;Membro do comitê de programa da VII Escola Regional de Computação do Ceará, Maranhão e Piauí (ERCEMAPI 2019);2019;"";"Finalidade: ; ";"Davi Viana dos Santos;"
27;João Dallyson Sousa de Almeida;OUTRA;Membro do Comitê de Programa da Escola Regional de Computação Aplicada à Saúde (ERCAS) 2019;2019;"";"Finalidade: ; ";"João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;OUTRA;Membro do Comitê de Programa da Jornada de Informática do Maranhão, JIM 2018;2018;"";"Finalidade: ; ";"João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;SOFTWARE;Plataforma Integrada de Gerenciamento de Pesquisa (PublicaUFMA);2018;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512018000355-9; Data Depósito: 03042018; Depositante: Universidade Federal do Maranhão; Titular: ; ";""
27;João Dallyson Sousa de Almeida;Base de dados técnico-científica;Image dataset of Retinal Reflex in Bruckner Test (RRBT);2018;Universidade Federal do Maranhão;"Finalidade: Base de imagens do teste do reflexo vermelho; Cidade: SAO LUIS; Local: Universidade Federal do Maranhão; ";"Italo F. S. Silva;João Dallyson Sousa de Almeida;JORGE ANTONIO MEIRELES TEIXEIRA;Geraldo Braz Junior;Anselmo Cardoso de Paiva;"
27;João Dallyson Sousa de Almeida;SOFTWARE;SIVAL - SISTEMA DE VALIDAÇÃO DE LEITURA;2018;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512018001381-3; Data Depósito: 08082018; Depositante: Centrais Elétricas do Pará;Companhia Energetica do Maranhão; Titular: ; ";""
